INDEX,ETITLE,ECLASS,QCODE,EROUND,LAYER1,LAYER2,LAYER3,QNUM,QTYPE,QUESTION,ANSWER,DIFFICULTY,CREATED_DATE,MODIFIED_DATE
1132,보험중개사,손해보험,ABBA-12,28,손보1부,자동차보험,,12,A,"자동차보험 자기신체사고에서 보상하는 손해에 해당하는 것은? 
①피보험자의 고의로 그 본인이 상해를 입은 때 
②상해가 보험금을 받을 자의 고의로 생긴 때에는 그 사람이 받을 수 있는 금액 
③피보험자동차를 시험용 ,경기용으로 사용하던 중 생긴 손해 
④태풍 ,홍수 ,해일로 인한 손해",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
1133,보험중개사,손해보험,ABBA-13,28,손보1부,자동차보험,,13,A,"2022년 7월 28일 책임이 개시되는 자동차보험 계약부터 적용되는 약관규정인 피보험자 본인이 음주운전· 무면허운전 중 생긴 사고 또는 뺑소니 사고로 보험회사가 대인배상 I,대인배상 II,대물배상에서 보험금을 지급하는 경우 피보험자가 보험회사에 납입해야할 사고부담금 내용으로 옳지 않은 것은? 
①대인배상Ⅰ:1사고당 1,000만원 
②대인배상Ⅱ:1사고당 1억원 
③대물배상 (자동차손해배상보장법 제5조 2항의 규정에 따라 자동차 보유자가 의무적으로 가입하여야 하는 대물배상 보험가입금액 이하 손해):지급보험금 
④대물배상 (자동차손해배상보장법 제5조 2항의 규정에 따라 자동차 보유자가 의무적으로 가입하여야 하는 대물배상 보험가입금액 초과 손해):1사고당 5,000만원",1,,2025-08-23 21:17:14,2025-08-23 21:17:14
1134,보험중개사,손해보험,ABBA-14,28,손보1부,자동차보험,,14,A,"자동차보험 대인배상 지급기준 상 후유장애보험금의 보상항목이 아닌 것은? 
①위자료 
②간병비 
③상실수익액 
④가정간호비손해보험중개사시험 -",2,,2025-08-23 21:17:14,2025-08-23 21:17:14
1135,보험중개사,손해보험,ABBA-15,28,손보1부,자동차보험,,15,A,"사업용자동차 (건설기계 포함)가 파손 또는 오손되어 사용하지 못하는 기간 동안에 발생하는 타당한 영업손해를 지급대상으로 하는 자동차보험 대물배상은 ? 
①자동차시세 하락손해 
②휴차료 
③영업손실 
④대차료",2,,2025-08-23 21:17:14,2025-08-23 21:17:14
1136,보험중개사,손해보험,ABBA-16,28,손보1부,특종보험,,16,A,"해운법을 적용받는 해상여객운송사업자가 여객의 피해에 대비하여 가입하는 보험은 ? 
①유도선사업자배상책임보험 
②선주배상책임보험 
③수상레저보험 
④마리나업자배상책임보험",2,,2025-08-23 21:17:14,2025-08-23 21:17:14
1137,보험중개사,손해보험,ABBA-17,28,손보1부,특종보험,,17,A,"다음 중 패키지보험 (Package Insurance Policy)에서 담보하지 않는 위험은 ? 
①재산종합 (Property AllRisks) 
②기업휴지 (Business Interruption) 
③예정이익상실 (Advanced Loss ofProfit) 
④배상책임 (General Liability)",3,,2025-08-23 21:17:14,2025-08-23 21:17:14
1138,보험중개사,손해보험,ABBA-18,28,손보1부,특종보험,,18,A,"다음 중 기업중대사고 배상책임보험에서 특별약관을 첨부하는 경우에도 담보하지 않는 것은? 
①징벌적 손해배상금 
②형사방어비용 
③위기관리실행비용 
④벌금",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
1139,보험중개사,손해보험,ABBA-19,28,손보1부,특종보험,,19,A,"다음 중 국문 영업배상책임보험에서 보관자 배상책임과 제3자 배상책임을 함께 보상하는 특별약관은 ? 
①차량정비업자 특별약관 
②도급업자 특별약관 
③시설소유관리자 특별약관 
④임차자 특별약관",1,,2025-08-23 21:17:14,2025-08-23 21:17:14
1140,보험중개사,손해보험,ABBA-20,28,손보1부,특종보험,,20,A,"다음 중 건설공사보험에서 보험의 목적이 아닌 것은? 
①공사 목적물 
②공사용 가설물 
③공사용 기계 
④설계도면",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
1141,보험중개사,손해보험,ABBA-21,28,손보1부,특종보험,,21,A,"다음 중 동산종합보험에 대한 설명으로 옳은 것은? 
①기평가보험으로서 재조달가액을 기준으로 보상하며 감가상각은 적용되지 않는다 . 
②공장내 장치된 기계 중 리스물건의 기계는 인수 할 수 있다. 
③담보위험은 열거위험 담보방식으로 화재 ,도난 ,파손 , 폭발 등의 사고를 보상한다 . 
④전기적 사고 또는 기계적 사고는 보통약관상의 담보 위험이다 .",2,,2025-08-23 21:17:14,2025-08-23 21:17:14
1142,보험중개사,손해보험,ABBA-22,28,손보1부,특종보험,,22,A,"다음 중 전자기기보험 보통약관조항이 아닌 것은? 
①재물손해조항 
②외적정보매체담보 조항 
③배상책임손해담보 조항 
④추가작업비용담보 조항",3,,2025-08-23 21:17:14,2025-08-23 21:17:14
1143,보험중개사,손해보험,ABBA-23,28,손보1부,특종보험,,23,A,"다음 중 근로자재해보상책임보험의 사용자배상책임 특별약관에 대한 설명으로 옳지 않은 것은? 
①사용자배상책임 특별약관에서의 보험계약자는 사용자 이며 피보험자는 근로자이다 . 
②산업재해보상보험이나 재해보상책임담보 특별약관에 가입되어 있어야 사용자배상책임 특별약관을 가입할 수 있다 . 
③사용자배상책임 특별약관에서 보상의 대상이 되는 사고는 근로기준법 또는 산재보험법의 규정에 의한 업무상 재해로서 사용자 과실에 기인한 업무상 사고를 말한다 . 
④사용자배상책임 특별약관은 근로자가 업무수행 중 재해로 인하여 사망 또는 후유장해가 발생했을 경우 사용자의 민사상 손해배상책임과 이에 따른 소송비용을 보상한다 .손해보험중개사시험 -",1,,2025-08-23 21:17:14,2025-08-23 21:17:14
1144,보험중개사,손해보험,ABBA-24,28,손보1부,특종보험,,24,A,"다음 중 임원배상책임보험에 대한 설명으로 옳지 않은 것은? 
①임원배상책임담보조항 (D&O Liability Coverage) 에서는 임원의 부당행위로 제3자에게 배상책임이 생겨 회사가 부담해야 하는 손해배상금과 방어비용을 담보한다 . 
②임원배상책임보험은 보험기간 중에 손해배상청구가 제기되는 손해에 대해서만 담보를 제공하는 배상청구 기준 (Claim-made Policy)증권이다 . 
③임원의 불법적인 사적 이익 취득 또는 범죄행위에 기인한 배상 청구는 보상하지 아니한다 . 
④임원배상책임보험에서 제3자가 청구하는 손해배상의 원인 행위 자체는 보험증권 상에 표기된 소급담보일자 (Retroactive Date)이후에 일어나야 보험 담보를 받을 수 있다.",1,,2025-08-23 21:17:14,2025-08-23 21:17:14
1145,보험중개사,손해보험,ABBA-25,28,손보1부,특종보험,,25,A,"다음 중 금융기관종합보험 (Banker's Blanket Bond)에서 보상하는 손해에 대한 설명으로 옳지 않은 것은? 
①위조 또는 변조된 화폐의 취득으로 인한 직접손해 
②현금,유가증권 ,귀금속 등 보험의 목적을 운송하는 중에 발생한 사고로 직원 또는 운반인에 생긴 상해손해 
③사업장내에서의 절도,강도 및 파손사고로 인하여 생긴 피보험자의 재물손해 또는 금융거래 목적으로 구내에 있는 고객의 재물손해 
④강도 ,강탈 ,도난 ,절도 등의 행위로 발생한 건물 및 집기 ,비품손해",2,,2025-08-23 21:17:14,2025-08-23 21:17:14
1146,보험중개사,손해보험,ABBA-26,28,손보1부,보증보험,,26,A,"다음 보증보험 상품 중 법령에서 정한 채무 또는 의무 이행을 담보하는 상품이 아닌 것은? 
①가맹본부보증보험 
②가맹사업자보증보험 
③인허가보증보험 
④공탁보증보험",2,,2025-08-23 21:17:14,2025-08-23 21:17:14
1147,보험중개사,손해보험,ABBA-27,28,손보1부,보증보험,,27,A,"임차인은 상가를 임차하여 사용 후 임차기간이 종료하였을 때 상가를 원상회복하여 임대인에게 반환하여야 한다.임차인이 원상회복하지 않은 경우 임대인이 입은 손해를 보상받기에 가장 적합한 보험상품은 ? 
①계약보증보험 
②하자보증보험 
③지급보증보험 
④전세금보장신용보험",3,,2025-08-23 21:17:14,2025-08-23 21:17:14
1148,보험중개사,손해보험,ABBA-28,28,손보1부,보증보험,,28,A,"다음 보증보험 상품 중 보험계약자 (또는 채무자 )의 신용도와 무관하게 보험요율이 적용되는 상품은 ? 
①계약보증보험 
②하자보증보험 
③전세금보장신용보험 
④개인금융신용보험",3,,2025-08-23 21:17:14,2025-08-23 21:17:14
1149,보험중개사,손해보험,ABBA-29,28,손보1부,보증보험,,29,A,"다음 중 신원보증보험 상품에 관한 설명으로 옳지 않은 것은? 
①피용인이 불성실 행위를 함으로써 고용주가 입은 손해를 보상하는 상품이다 . 
②보통약관상 피용인의 절도 ,강도 ,사기 ,횡령 ,배임에 의한 손해를 보상한다 . 
③보험계약자는 피보증인 또는 사용자로서 보험계약을 청약하는 자로 한다 . 
④보험기간은 단기 6개월 장기 10년이내에서 보험계약자가 요구하는 기간으로 한다.",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
1150,보험중개사,손해보험,ABBA-30,28,손보1부,보증보험,,30,A,"다음 중 보증보험 상품에 대한 설명으로 옳지 않은 것은? 
①공탁보증보험의 피보험자는 가압류 등 민사사건 신청인이다 . 
②납세보증보험의 피보험자는 국가 또는 지방자치단체이다 . 
③전세금보장신용보험의 보험계약자는 임차인이다 . 
④기업금융보증보험의 주계약은 금전소비대차계약이다 .",1,,2025-08-23 21:17:14,2025-08-23 21:17:14
1151,보험중개사,손해보험,ABBA-31,28,손보1부,연금저축,,31,A,"다음 중 연금저축에 관한 설명으로 옳지 않은 것은? 
①계약자 사망시 상속인이 배우자인 경우에는 이 계약을 승계할 수 있으며 ,계약자 사망일을 승계된 연금계좌 가입일로 한다. 
②연금수령요건을 만족할 경우 분리과세를 하는데 연금 수령시기가 70세 이상 ~80세 미만인 경우에는5%의 연금세율을 적용한다 . 
③연금수령요건을 만족하지 못하는 인출(중도 해지 등)은 연금 외의 형태로 인출하는 기타소득에 해당하여 기타 소득세 5%(지방소득세 포함)가 부과된다 . 
④연금계좌에서 자금인출 시 납입기간 중에 세액공제를 받지 않은 금액의 인출은 과세대상에서 제외된다 .손해보험중개사시험 -",2,,2025-08-23 21:17:14,2025-08-23 21:17:14
1152,보험중개사,손해보험,ABBA-32,28,손보1부,연금저축,,32,A,"다음은 질병·상해보험 표준약관에서 정하고 있는 사망 보험금의 지급기간별 지연이자에 관한 사항이다 .옳지 않은 것은? 
①지급기일의 다음날부터 30일 이내의 기간 : 보험계약대출이율 
②지급기일의 31일 이후부터 60일 이내의 기간 : 보험계약대출이율 +4% 
③지급기일의 61일 이후부터 90일 이내의 기간 : 보험계약대출이율 +6% 
④지급기일의 91일 이후 기간 :보험계약대출이율 +10%",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
1153,보험중개사,손해보험,ABBA-33,28,손보1부,연금저축,,33,A,"다음은 질병·상해보험 표준약관에서 정하고 있는 청약 철회와 이자지급에 관한 사항이다 .()에 알맞은 것은? 계약자가 청약을 철회한 때에는 회사는 청약의 철회를 접수한 날부터 ( )영업일 이내에 납입한 보험료를 반환하며 , 보험료 반환이 늦어진 기간에 대하여는 이 계약의 ( )을 연단위 복리로 계산한 금액을 더하여 지급한다 . 
①3,보험계약대출이율 
②3,공시이율 
③7,보험계약대출이율 
④7,공시이율",1,,2025-08-23 21:17:14,2025-08-23 21:17:14
1154,보험중개사,손해보험,ABBA-34,28,손보1부,연금저축,,34,A,"다음 질병·상해보험 표준약관 장해분류표의 장해분류 중 지급률이 다른 하나는 ? 
①두 눈이 멀었을 때 
②말하는 기능에 심한 장해를 남긴 때 
③한 팔의 손목이상을 잃었을 때 
④한 다리의 발목이상을 잃었을 때",1,,2025-08-23 21:17:14,2025-08-23 21:17:14
1155,보험중개사,손해보험,ABBA-35,28,손보1부,연금저축,,35,A,"다음중 연금저축손해보험의 연금수령요건에 관한 설명으로 옳지 않은것은? 
①연금수령한도 이내에서 수령하여야 한다 . 
②가입일 이후 5년이후 수령하여야 한다 . 
③미용·성형수술을 위해 인출한 금액은 연금수령한도를 초과하더라도 연금소득으로 인정한다 . 
④만 55세 이후 수령하여야 한다 .",3,,2025-08-23 21:17:14,2025-08-23 21:17:14
1156,보험중개사,손해보험,ABBA-36,28,손보1부,연금저축,,36,A,"다음은 연금 수령한도에 대한 산출식이다 .알맞은 것은? 연금한도액 =[과세기간개시일현재연금재원평가총액]/[㉮-연금수령연차] × ㉯ 
①㉮10㉯1.0
②㉮10㉯1.2 
③㉮11㉯1.0
④㉮11㉯ 1.2",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
1157,보험중개사,손해보험,ABBA-237,28,손보1부,연금저축,,237,A,"다음은 연금저축손해보험 계약의 세제에 대한 내용이다 . ( )안에 알맞은 것은? 과세대상 연금소득의 합계가 연간 ( ) 이하인 경우 분리과세로 납세의무를 종결할 수 있다. 
①1,000만원 
②1,200만원 
③1,400만원 
④1,800만원",2,,2025-08-23 21:17:14,2025-08-23 21:17:14
1158,보험중개사,손해보험,ABBA-38,28,손보1부,연금저축,,38,A,"다음은 연금저축손해보험의 연금지급기간에 대한 내용이다 . ()안에 알맞은 것은? 연금저축손해보험의 연금지급기간은 ( )년 이상 ( )년 이내의 확정기간을 설정하여야 한다. 
① 5,20 
② 5,25 
③10,20 
④10,25",2,,2025-08-23 21:17:14,2025-08-23 21:17:14
1159,보험중개사,손해보험,ABBA-39,28,손보1부,연금저축,,39,A,"다음은 연금저축손해보험의 세제 혜택 등에 관한 내용이다 . 옳지 않은것은 ? 
①계약자가 이 계약에서 인출 (연금지급 등)할 경우 관련세법에서 정하는 연금수령에 해당하는 금액은 연금소득세를 ,연금수령에 해당하지 않는 금액은 기타소득세를 납입해야 한다 . 
②계약자가 납입한 연금보험료에 대하여 세액공제를 적용할 때 연금저축계좌에 납입한 금액 중 연 400만원 (종합소득금액이 1억원 초과(근로소득만 있는 경우에는 1억 2천만원 초과)인 거주자는 연 300만원)을 초과하는 금액에 대해서는 없는 것으로 한다 . 
③관련세법이 정한 사항 가운데 ,납입한 보험료중 연간 400만원 한도로 납입보험료의 15%를 세액공제 받을 수 있으며 종합소득금액이 4천만원 이하인 경우 납입 보험료의 20%를 세액공제받을 수 있다 . 
④관련세법에서 정하는 의료비 인출에 해당하는 금액은 연금수령한도를 초과하더라도 연금소득으로 분리과세 한다 .",3,,2025-08-23 21:17:14,2025-08-23 21:17:14
1160,보험중개사,손해보험,ABBA-40,28,손보1부,연금저축,,40,A,"다음은 질병상해보험 표준약관에서 정하고 있는 만기환급금 지급에 관한 사항이다 .()안에 알맞은 것은? 회사는 만기환급금의 지급시기가 되면 지급시기 ( )일 이전에 그 사유와 지급할 금액을 계약자 또는 ( )에게 알려드립니다 . 
①3,보험수익자 
②7,피보험자 
③3,피보험자 
④7,보험수익자",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
1161,보험중개사,손해보험,ABCA-01,28,손보2부,화재보험,,1,A,"다음 중 국문화재보험 보통약관에서 보상하지 않는 손해로 옳지 않은 것은? 
①계약자 ,피보험자의 고의 또는 과실로 생긴 손해 
②화재가 발생했을 때 생긴 도난 또는 분실 손해 
③보험의 목적의 발효 ,자연발열 ,자연발화로 생긴 손해 
④전기기기 또는 장치의 전기적 손해",1,,2025-08-23 21:17:14,2025-08-23 21:17:14
1162,보험중개사,손해보험,ABCA-02,28,손보2부,화재보험,,2,A,"다음 중 국문화재보험의 계약 후 알릴 의무에 대한 설명으로 옳지 않은 것은? 
①동일한 위험을 보장하는 계약을 다른 보험자와 체결 하고자 할 때 또는 이와 같은 계약이 있음을 알았을 때 
②보험의 목적 또는 보험의 목적이 들어 있는 건물을 계속하여 15일 이상 비워 두거나 휴업하는 경우 
③보험 목적물을 양도하는 경우 
④보험의 목적 또는 보험의 목적을 수용하는 건물의 용도를 변경함으로써 위험이 변경되는 경우",2,,2025-08-23 21:17:14,2025-08-23 21:17:14
1163,보험중개사,손해보험,ABCA-03,28,손보2부,화재보험,,3,A,"다음 중 국문화재보험의 ‘재조달가액보장 특별약관 ’에 대한 설명으로 옳지 않은 것은? 
①건물,시설 및 기계장치 ,집기비품 및 공기구에 한하여 적용한다 . 
②보험의 목적이 손해를 입은 장소에서 실제로 수리 또는 복구되지 아니한 때에는 시가에 의한 손해액을 보상한다 . 
③보험 가입금액이 보험의 목적의 재조달가액의 80%와 같거나 클 때는 ,보험 가입금액을 한도로 재조달가액 기준 손해액 전액을 보상한다 . 
④계약자 또는 피보험자는 손해발생 후 1년 이내에 수리 또는 복구의사를 보험회사에 서면으로 통지하여야 하며,이 기간이 지나면 재조달가액에 의한 피보험자의 추가보험금 청구권은 상실된다 .",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
1164,보험중개사,손해보험,ABCA-04,28,손보2부,화재보험,,4,A,"다음 중 국문화재보험 일반물건에서 아래의 조건에 따라 산출한 보험금으로 옳은 것은? 보험가입금액 보험가액 손 해 액 잔존물제거비용 기타협력비용:1억원 (건물 ) :2억원 (건물 ) :8천만원 (건물 ) :1천만원 :1백만원 
①55,625,000 원 
②56,000,000 원 
③56,875,000 원 
④57,250,000 원",2.4,,2025-08-23 21:17:14,2025-08-23 21:17:14
1165,보험중개사,손해보험,ABCA-05,28,손보2부,화재보험,,5,A,"다음 중 화재보험요율서에 정한 바에 따라 「공장물건」에는 적용하지 아니하는 특약요율로 옳은 것은? 
①도난위험담보 특약요율 ,스프링클러누출손해담보 특약요율 
②붕괴,침강 및 사태확장담보 특약요율 ,구내폭발손해담보 특약요율 
③지진위험담보 특약요율 ,급배수설비 누출손해담보 특약요율 
④풍수재위험담보 특약요율 ,전기위험담보 특약요율",1,,2025-08-23 21:17:14,2025-08-23 21:17:14
1166,보험중개사,손해보험,ABCA-06,28,손보2부,화재보험,,6,A,"다음 중 국문화재보험에서 보험회사가 보험계약을 해지할 수 있는 사유로 옳지 않은 것은? 
①피보험자의 고의로 손해가 발생했을 때 
②피보험자가 고의로 손해방지의무를 게을리 했을 때 
③보험계약자가 고의 또는 중대한 과실로 계약전 알릴 의무에도 불구하고 중요사항에 대해 사실과 다르게 알린 때 
④대리인이 뚜렷한 위험의 변경 또는 증가와 관련된 계약 후 알릴의무에서 정한 의무를 이행하지 않았을 때",2,,2025-08-23 21:17:14,2025-08-23 21:17:14
1167,보험중개사,손해보험,ABCA-07,28,손보2부,화재보험,,7,A,"다음 중 국문화재보험 보통약관에서 약관교부 및 설명의무에 대한 설명으로 옳지 않은 것은? 
①회사는 계약자가 청약할 때 약관의 중요한 내용을 설명하여야 하며 ,청약 후 지체 없이 약관 및 계약자 보관용 청약서를 교부해야 한다 . 
②계약자가 인터넷 홈페이지에서 약관 및 약관의 중요한 내용을 읽거나 내려받은 것이 확인된 경우에도 약관의 중요한 내용을 설명한 것으로 본다. 
③전화를 이용하여 청약내용 ,보험료납입 ,보험기간 ,계약전 알릴의무 ,약관의 중요한 내용 등 계약에 필요한 사항을 질문 또는 설명할 경우 음성 녹음함으로써 약관의 중요한 내용을 설명한 것으로 본다. 
④청약할 때 약관을 계약자에게 전달하지 않거나 약관의 중요한 내용을 설명하지 않은 때 또는 계약자가 청약서에 자필서명을 아니한 때에는 계약이 성립한 날로부터 1개월 이내에 계약을 철회할 수 있다.",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
1168,보험중개사,손해보험,ABCA-08,28,손보2부,화재보험,,8,A,"다음 중 국문화재보험의 ‘지진위험보장 특별약관 ’에 대한 설명으로 옳지 않은 것은? 
①지진으로 생긴 화재 및 연소 손해를 보상한다 . 
②지진 또는 분화로 생긴 해일,홍수 그 밖의 손해를 보상한다 . 
③지진 또는 분화로 생긴 폭발 또는 파열 손해를 보상한다 . 
④1사고당 손해액에서 100만원을 빼고 보험금을 계산하여 지급한다 .손해보험중개사시험 -",3,,2025-08-23 21:17:14,2025-08-23 21:17:14
1169,보험중개사,손해보험,ABCA-09,28,손보2부,화재보험,,9,A,"다음 중 국문 동산종합보험 보통약관에 관한 설명으로 옳지 않은 것은? 
①동산종합보험은 면책위험을 제외한 우연하게 발생하는 모든 위험을 담보하는 방식의 보험으로 열거위험담보방식 (Named Perils Cover)보다는 전위험담보방식 (All Risks Cover)이라 할 수 있다. 
②원칙적으로 모든 동산을 대상으로 하나 타보험과의 영역조정 등의 이유로 수용장소가 특정된 상품 , 자동차 ,선박 ,항공기 ,공장내 장치된 기계 ,특정구간 수송 중의 위험만을 대상으로 하는 물건 등의 경우에는 보험가입대상에서 제외된다 . 
③보험에 가입된 물건이 보관 ,사용 ,수송 중에 우연한 사고로 피해를 입은 경우에도 손해를 보상하고 , 담보위험을 예시하면 화재 ,폭발 또는 파열 ,항공기의 추락이나 접촉 또는 항공기로부터의 물체낙하 ,차량의 충돌 또는 접촉 ,비,눈,담수로 인한 위험 등이 있다 . 
④보상하지 않는 손해를 예시하면 보험목적의 가공착수 후 내부적인 기계자체 또는 조작잘못으로 인한 손해 , 보험목적의 수리 ,청소 등 작업중의 과실로 생긴 손해 ,보험목적의 전기적 사고 또는 기계적 사고로 생긴 손해 및 이로 인한 화재 ,도난 ,망실 ,분실에 의한 손해 등이 있다 .",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
1170,보험중개사,손해보험,ABCA-10,28,손보2부,화재보험,,10,A,"다음 중 패키지보험 (Korean Package Insurance Policy Form)의 제1부문 재산종합위험담보 (Property AllRisks) 에서 보상하는 손해에 해당하는 것은? 
①누출 ,오염 및 오탁으로 인한 손해 
②재질결함으로 생긴 결함 제거 및 수리 비용 
③전류의 단락 또는 과전압으로 생긴 손해 
④급격한 산화반응에 의한 폭발로 인한 손해",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
1171,보험중개사,손해보험,ABCA-11,28,손보2부,해상보험,,11,A,"Incoterms(2020) 상의 무역거래조건 중 당사자간 별도의 합의가 없을 경우 매도인이 적하보험에 가입해야 하는 조건은 ? 
①CPT 
②FCA 
③CIP 
④EXW",3,,2025-08-23 21:17:14,2025-08-23 21:17:14
1172,보험중개사,손해보험,ABCA-12,28,손보2부,해상보험,,12,A,"다음 중 공동해손선포와 관련하여 적하이해관계자가 공동해손정산인에게 제출해야 할 서류가 아닌 것은? 
①Stowage Plan 
②Lloyd’s Average Bond 
③Average Guarantee 
④Commercial Invoice",1,,2025-08-23 21:17:14,2025-08-23 21:17:14
1173,보험중개사,손해보험,ABCA-13,28,손보2부,해상보험,,13,A,"다음 중 우리 상법상 해상운송계약의 종료사유에 해당되지 않는 것은? 
①선박이 침몰한 때 
②선박이 손상을 입어 상당기간 운송의 지연이 불가피한 때 
③운송물이 불가항력으로 인하여 멸실된 때 
④선박이 포획된 때",2,,2025-08-23 21:17:14,2025-08-23 21:17:14
1174,보험중개사,손해보험,ABCA-14,28,손보2부,해상보험,,14,A,"다음 중 ICC(A)조건에서만 담보되고 ICC(B)와 ICC(C) 조건에서는 담보되지 않는 위험은 ? 
①육상운송용구의 전복 또는 탈선 (overturning or derailment ofland conveyance) 
②도난 ,발하 ,불착손 (theft, pilferage and non-delivery) 
③피난항에서의 화물의 하역 (discharge ofcargo ata port ofdistress) 
④화재 또는 폭발 (fire orexplosion)",2,,2025-08-23 21:17:14,2025-08-23 21:17:14
1175,보험중개사,손해보험,ABCA-15,28,손보2부,해상보험,,15,A,"다음 중 신협회적하보험약관 (ICC, 1982)의 담보 내용에 관한 설명으로 틀린 것은? 
①ICC(A) 조건에서 우·담수 손해 (Rain and/or Fresh Water Damage) 를 담보한다 . 
②ICC(B)조건에서 화산의 분화,낙뢰 위험을 담보한다 . 
③ICC(A) 조건에서 습기와 열에 의한 손해 (Sweat & Heating Damage) 를 담보한다 . 
④ICC(C)조건에서 본선,부선으로의 하역작업 중 바다에 떨어지거나 갑판에 추락한 매 포장당 전손을 담보한다 .",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
1176,보험중개사,손해보험,ABCA-16,28,손보2부,해상보험,,16,A,"2009년 협회적하약관의 운송조항 (Transit Clause)에서 보험이 개시되는 시점에 관한 내용 중 옳은 것은? 
①운송을 위하여 포장할 때 
②운송개시를 위하여 최초로 이동할 때 
③운송선에 선적을 개시할 때 
④운송선에 선적을 완료할 때",2,,2025-08-23 21:17:14,2025-08-23 21:17:14
1177,보험중개사,손해보험,ABCA-17,28,손보2부,해상보험,,17,A,"다음 중 ICC(B)조건에서는 보상이 가능하나 ICC(FPA) 조건에서는 보상이 되지 않는 손해는 ? 
①도난으로 인한 화물의 전손 
②선적 ,하역작업 중의 포장당 전손 
③악천후로 인한 화물의 전손 
④지진으로 인한 화물의 전손손해보험중개사시험 -",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
1178,보험중개사,손해보험,ABCA-18,28,손보2부,해상보험,,18,A,"보험증권의 해석에 관한 규칙(RCP)의 용어 설명 중 틀린 것은? 
①해적 (pirates)은 폭동을 일으킨 승객을 포함한다 . 
②해상고유의 위험(perils oftheseas)에는 바람과 파도의 통상적인 작용은 포함하지 않는다 . 
③공동해손이 아닌 해손 (average unless general)은 단독비용을 포함하지 않는다 . 
④그 밖의 일체의 위험 (all other perils)은 면책위험 이외의 모든 위험을 말한다 .",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
1179,보험중개사,손해보험,ABCA-19,28,손보2부,해상보험,,19,A,"다음 중 운송보험의 계약체결 이후 보험자가 계약을 해지할 수 있는 경우가 아닌 것은? 
①상당한 이유없이 보험의 목적물의 운송적재상태에 대한 보험자의 조사를 거부 또는 회피한 경우 
②보험가액이 상당히 증가하였음에도 불구하고 이에 대한 알릴 의무를 이행하지 아니하였을 경우 
③계약 전 보험계약청약서 등에서 질문한 사항에 대하여 알릴 의무를 이행하지 아니하였을 경우 
④계약 후 위험이 뚜렷하게 증가하였음에도 불구하고 이에 대한 알릴 의무를 이행하지 아니하였을 경우",2,,2025-08-23 21:17:14,2025-08-23 21:17:14
1180,보험중개사,손해보험,ABCA-20,28,손보2부,해상보험,,20,A,"다음의 운송보험에 대한 설명 중 옳은 것은? 
①보험계약자 및 피보험자는 화물 운송인이다 . 
②화물가액의 한도 내에서 운송화물로 인한 제3자에 대한 배상책임도 보상이 가능하다 . 
③보험의 목적은 운송화물로서 화물 자체에 대한 보험이다 . 
④화물의 육상,해상 및 항공운송 도중에 발생한 손해를 보상한다 .",3,,2025-08-23 21:17:14,2025-08-23 21:17:14
1181,보험중개사,손해보험,ABCA-21,28,손보2부,해상보험,,21,A,"협회기간약관 -선박(ITC-Hulls 1983)제18조 미수리손상 (Unrepaired Damage) 에 관한 설명 중 잘못된 것은? 
①미수리손상의 보상액은 그러한 미수리손상으로 인한 이 보험종료시점에서의 선박 시장가액의 합리적인 감가액으로 한다 . 
②미수리손상의 보상액은 합리적인 수리비를 초과하지 아니한다 . 
③미수리손상이 발생한 사고 이후에 이 보험기간 중 또는 그 연장기간 중에 전손이 발생하면 미수리손상은 보상 하지 아니한다 . 
④보험자는 미수리손상에 대하여 이 보험종료시점에서의 보험가액을 초과하더라도 보상해야한다 .",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
1182,보험중개사,손해보험,ABCA-22,28,손보2부,해상보험,,22,A,"보험가입금액을 외화로 체결하는 선박보험계약에서 원화로 보험금의 지급을 약정하는 선박보험의 특별약관은 ? 
①Loss Payable Clause 
②Special Clause forSettlement ofClaims ofLocal Repairs 
③Institute Additional Perils Clause 
④Full Premium ifLost Clause",2,,2025-08-23 21:17:14,2025-08-23 21:17:14
